order_id,customer_id,order_date,ship_date,total_amount,order_status
526,150,2023-09-24,2023-09-26,381.55,Completed
527,151,2022-04-08,2022-04-11,1357.57,Completed
528,151,2022-06-15,2022-06-18,422.66,Completed
529,151,2022-08-10,2022-08-11,762.78,Completed
530,151,2022-10-03,2022-10-08,1644.95,Completed
531,152,2022-06-02,2022-06-03,2269.93,Completed
532,153,2023-02-07,2023-02-10,2200.18,Completed
533,153,2023-04-06,2023-04-11,705.99,Completed
534,153,2023-06-27,2023-07-02,255.52,Completed
535,153,2023-08-28,2023-08-29,1425.69,Completed
536,154,2024-04-02,2024-04-03,1962.45,Completed
537,154,2024-06-11,2024-06-14,622.16,Completed
538,154,2024-08-16,2024-08-18,839.73,Completed
539,154,2024-10-30,2024-10-31,4068.28,Completed
540,155,2022-01-12,2022-01-15,942.78,Completed
541,155,2022-01-24,2022-01-28,2498.12,Completed
542,155,2022-02-13,2022-02-15,53.14,Completed
543,156,2023-03-25,2023-03-28,963.8,Completed
544,156,2023-06-10,2023-06-13,1283.17,Completed
545,156,2023-08-05,2023-08-09,102.72,Completed
546,156,2023-11-02,2023-11-04,724.68,Completed
547,157,2024-11-29,2024-12-03,1099.96,Completed
548,158,2023-05-26,2023-05-27,254.89,Completed
549,159,2022-10-01,2022-10-03,607.53,Completed
550,159,2022-11-12,2022-11-15,648.46,Completed
551,159,2023-02-05,2023-02-10,2292.79,Completed
552,159,2023-03-11,2023-03-14,3181.55,Completed
553,160,2023-10-18,2023-10-21,461.15,Completed
554,160,2023-12-26,2023-12-27,575.13,Completed
555,160,2024-01-23,2024-01-28,4186.14,Completed
556,160,2024-03-20,2024-03-22,1643.34,Completed
557,161,2024-11-06,2024-11-08,741.02,Completed
558,162,2022-11-24,2022-11-29,620.22,Completed
559,162,2023-02-03,2023-02-06,4275.37,Completed
560,163,2023-06-19,2023-06-23,455.74,Completed
561,163,2023-08-02,2023-08-03,2141.67,Completed
562,163,2023-08-13,2023-08-16,1205.95,Completed
563,163,2023-09-04,2023-09-09,1616.79,Completed
564,164,2023-07-24,2023-07-28,74.66,Completed
565,165,2023-05-06,2023-05-09,329.58,Completed
566,165,2023-07-23,2023-07-27,102.69,Completed
567,166,2022-06-14,2022-06-17,826.82,Completed
568,166,2022-07-03,2022-07-08,2953.34,Completed
569,166,2022-08-27,2022-08-29,1642.91,Completed
570,167,2023-07-11,2023-07-16,7589.52,Completed
571,167,2023-09-24,2023-09-26,1414.13,Completed
572,167,2023-11-07,2023-11-10,619.28,Completed
573,167,2024-01-19,2024-01-22,572.09,Completed
574,167,2024-03-10,2024-03-15,1350.96,Completed
575,167,2024-03-26,2024-03-30,2064.47,Completed
576,168,2022-06-22,2022-06-23,870.33,Completed
577,169,2023-04-21,2023-04-26,3636.69,Completed
578,170,2023-03-16,2023-03-17,3828.28,Completed
579,171,2024-04-15,2024-04-19,2630.41,Completed
580,171,2024-05-03,2024-05-06,2604.37,Completed
581,172,2024-08-13,2024-08-14,1370.37,Completed
582,172,2024-11-10,2024-11-13,3297.48,Completed
583,173,2023-03-01,2023-03-06,150.58,Completed
584,174,2022-02-14,2022-02-16,1513.58,Completed
585,174,2022-03-03,2022-03-05,358.91,Completed
586,174,2022-05-28,2022-05-29,399.56,Completed
587,174,2022-07-15,2022-07-19,957.78,Completed
588,174,2022-09-17,2022-09-19,341.2,Completed
589,174,2022-11-11,2022-11-13,1605.16,Completed
590,174,2022-12-05,2022-12-10,343.86,Completed
591,174,2023-02-19,2023-02-24,2363.16,Completed
592,174,2023-03-30,2023-03-31,3291.66,Completed
593,174,2023-05-14,2023-05-18,4309.71,Completed
594,175,2022-01-13,2022-01-16,556.57,Completed
595,175,2022-02-02,2022-02-05,444.49,Completed
596,175,2022-03-08,2022-03-09,1977.18,Completed
597,175,2022-04-06,2022-04-11,643.99,Completed
598,175,2022-06-14,2022-06-15,1779.97,Completed
599,175,2022-06-25,2022-06-27,542.0,Completed
600,175,2022-08-31,2022-09-04,594.75,Completed
601,175,2022-09-08,2022-09-11,446.07,Completed
602,175,2022-12-01,2022-12-02,3105.71,Completed
603,175,2022-12-13,2022-12-16,253.72,Completed
604,175,2022-12-30,2023-01-04,229.32,Completed
605,176,2024-03-09,2024-03-12,6281.45,Completed
606,176,2024-04-19,2024-04-20,1227.44,Completed
607,177,2024-09-28,2024-09-30,3790.84,Completed
608,178,2024-06-17,2024-06-19,317.9,Completed
609,178,2024-07-17,2024-07-20,80.71,Completed
610,178,2024-08-20,2024-08-22,2719.23,Completed
611,179,2024-03-07,2024-03-11,237.66,Completed
612,179,2024-05-10,2024-05-12,83.39,Completed
613,180,2024-04-14,2024-04-18,865.26,Completed
614,180,2024-07-04,2024-07-05,231.76,Completed
615,181,2022-09-19,2022-09-20,1535.49,Completed
616,181,2022-09-30,2022-10-04,2323.71,Completed
617,182,2022-03-04,2022-03-05,3139.85,Completed
618,182,2022-05-13,2022-05-14,2587.21,Completed
619,182,2022-06-05,2022-06-07,3261.05,Completed
620,182,2022-08-26,2022-08-29,3272.54,Completed
621,183,2024-05-31,2024-06-03,1661.91,Completed
622,183,2024-07-17,2024-07-18,1576.68,Completed
623,183,2024-10-09,2024-10-12,1828.44,Completed
624,183,2024-10-29,2024-11-03,130.84,Completed
625,184,2023-01-09,2023-01-11,1502.43,Completed
626,185,2024-02-22,2024-02-24,886.61,Completed
627,186,2024-07-24,2024-07-25,3275.66,Completed
628,186,2024-09-24,2024-09-27,1580.94,Completed
629,187,2024-02-19,2024-02-23,2932.89,Completed
630,188,2023-06-07,2023-06-10,2547.61,Completed
631,188,2023-08-15,2023-08-17,724.68,Completed
632,188,2023-09-17,2023-09-19,1223.85,Completed
633,188,2023-12-03,2023-12-08,951.92,Completed
634,188,2024-02-14,2024-02-19,5757.77,Completed
635,189,2022-02-12,2022-02-16,1485.98,Completed
636,189,2022-04-29,2022-04-30,1149.81,Completed
637,189,2022-06-30,2022-07-01,72.62,Completed
638,189,2022-07-17,2022-07-18,4839.25,Completed
639,189,2022-08-12,2022-08-13,580.16,Completed
640,189,2022-09-14,2022-09-17,292.2,Completed
641,189,2022-11-08,2022-11-13,465.17,Completed
642,189,2022-12-02,2022-12-05,3611.98,Completed
643,189,2022-12-20,2022-12-25,1660.69,Completed
644,189,2023-02-01,2023-02-02,2521.41,Completed
645,189,2023-02-16,2023-02-20,1064.8,Completed
646,189,2023-04-03,2023-04-05,427.14,Completed
647,189,2023-04-30,2023-05-05,30.92,Completed
648,189,2023-06-18,2023-06-19,2765.58,Completed
649,189,2023-06-29,2023-06-30,1640.72,Completed
650,190,2023-04-12,2023-04-13,3520.43,Completed
651,190,2023-05-11,2023-05-13,261.02,Completed
652,190,2023-05-29,2023-05-31,456.7,Completed
653,190,2023-07-22,2023-07-23,1786.84,Completed
654,190,2023-10-20,2023-10-22,933.06,Completed
655,191,2022-03-24,2022-03-25,4602.54,Completed
656,192,2023-02-19,2023-02-20,3540.8,Completed
657,192,2023-04-17,2023-04-21,33.19,Completed
658,192,2023-06-12,2023-06-15,5496.18,Completed
659,192,2023-07-26,2023-07-30,1304.76,Completed
660,192,2023-10-06,2023-10-09,4013.72,Completed
661,192,2023-11-30,2023-12-05,1519.56,Completed
662,192,2024-01-08,2024-01-13,3732.69,Completed
663,192,2024-02-19,2024-02-22,1086.78,Completed
664,193,2023-05-07,2023-05-12,4553.79,Completed
665,193,2023-07-17,2023-07-22,621.5,Completed
666,193,2023-09-15,2023-09-20,444.9,Completed
667,194,2022-08-23,2022-08-26,1023.18,Completed
668,195,2023-06-13,2023-06-15,1587.84,Completed
669,195,2023-07-29,2023-08-03,3248.78,Completed
670,195,2023-08-12,2023-08-14,21.04,Completed
671,195,2023-11-02,2023-11-07,5167.55,Completed
672,195,2023-11-21,2023-11-26,1755.13,Completed
673,195,2024-02-14,2024-02-15,4275.55,Completed
674,195,2024-04-17,2024-04-20,146.21,Completed
675,195,2024-06-23,2024-06-25,1659.11,Completed
676,195,2024-07-13,2024-07-17,118.42,Completed
677,195,2024-08-03,2024-08-08,5274.47,Completed
678,195,2024-10-17,2024-10-19,1117.26,Completed
679,196,2022-08-30,2022-09-04,70.79,Completed
680,196,2022-10-08,2022-10-11,586.43,Completed
681,196,2022-12-04,2022-12-09,255.1,Completed
682,196,2023-01-28,2023-02-02,1186.76,Completed
683,196,2023-03-21,2023-03-22,2193.67,Completed
684,196,2023-04-11,2023-04-15,1817.43,Completed
685,197,2022-08-14,2022-08-16,1628.2,Completed
686,197,2022-09-26,2022-10-01,647.21,Completed
687,197,2022-12-18,2022-12-19,66.77,Completed
688,197,2023-01-12,2023-01-13,3333.88,Completed
689,197,2023-02-25,2023-03-01,728.08,Completed
690,197,2023-05-13,2023-05-14,2790.76,Completed
691,197,2023-06-04,2023-06-07,3700.62,Completed
692,197,2023-07-24,2023-07-27,4013.31,Completed
693,197,2023-09-26,2023-09-30,4279.58,Completed
694,197,2023-11-15,2023-11-18,1974.01,Completed
695,197,2024-01-10,2024-01-11,364.1,Completed
696,197,2024-03-11,2024-03-15,4380.01,Completed
697,197,2024-04-02,2024-04-05,1624.52,Completed
698,197,2024-06-10,2024-06-13,1765.49,Completed
699,197,2024-07-28,2024-08-01,968.34,Completed
700,197,2024-09-06,2024-09-10,2382.24,Completed
701,198,2024-02-11,2024-02-13,1389.59,Completed
702,199,2022-06-08,2022-06-13,952.07,Completed
703,199,2022-08-04,2022-08-09,2996.03,Completed
704,199,2022-09-13,2022-09-14,1028.89,Completed
705,199,2022-09-30,2022-10-03,2416.06,Completed
706,199,2022-12-10,2022-12-15,770.57,Completed
707,200,2023-09-14,2023-09-16,401.81,Completed
708,201,2022-03-26,2022-03-28,1464.71,Completed
709,201,2022-05-31,2022-06-03,2317.96,Completed
710,202,2024-05-31,2024-06-05,1089.3,Completed
711,202,2024-06-29,2024-07-01,317.38,Completed
712,202,2024-09-16,2024-09-21,109.18,Completed
713,202,2024-11-12,2024-11-15,3041.23,Completed
714,203,2024-11-07,2024-11-08,300.48,Completed
715,204,2024-05-12,2024-05-15,447.23,Completed
716,204,2024-07-13,2024-07-15,3394.22,Completed
717,204,2024-09-28,2024-10-01,143.79,Completed
718,205,2024-06-08,2024-06-12,1334.71,Completed
719,205,2024-07-13,2024-07-16,281.38,Completed
720,205,2024-07-27,2024-07-29,2291.48,Completed
721,205,2024-09-17,2024-09-19,1666.38,Completed
722,205,2024-11-16,2024-11-20,1569.94,Completed
723,206,2024-08-01,2024-08-06,98.6,Completed
724,207,2022-12-31,2023-01-02,820.32,Completed
725,208,2024-09-20,2024-09-23,75.29,Completed
726,209,2023-07-09,2023-07-10,689.88,Completed
727,210,2022-07-01,2022-07-04,150.46,Completed
728,211,2023-05-19,2023-05-21,2283.81,Completed
729,211,2023-08-02,2023-08-04,1284.76,Completed
730,211,2023-08-20,2023-08-22,3631.1,Completed
731,211,2023-10-17,2023-10-19,796.16,Completed
732,212,2024-02-18,2024-02-19,90.04,Completed
733,212,2024-03-30,2024-03-31,2332.08,Completed
734,212,2024-05-23,2024-05-25,3189.81,Completed
735,213,2024-10-09,2024-10-14,2175.41,Completed
736,213,2024-11-25,2024-11-27,4066.94,Completed
737,214,2024-09-26,2024-09-29,4219.27,Completed
738,214,2024-11-10,2024-11-12,43.74,Completed
739,215,2023-06-18,2023-06-22,3583.86,Completed
740,215,2023-09-02,2023-09-03,1478.73,Completed
741,216,2023-07-22,2023-07-27,1560.08,Completed
742,217,2022-06-30,2022-07-05,256.72,Completed
743,217,2022-08-31,2022-09-04,433.91,Completed
744,217,2022-10-27,2022-10-31,207.56,Completed
745,217,2023-01-23,2023-01-26,1113.95,Completed
746,217,2023-01-31,2023-02-01,1313.44,Completed
747,217,2023-03-02,2023-03-03,177.53,Completed
748,217,2023-04-13,2023-04-14,357.75,Completed
749,217,2023-06-12,2023-06-16,569.34,Completed
750,218,2024-04-12,2024-04-17,604.46,Completed
751,218,2024-05-18,2024-05-23,2634.9,Completed
752,218,2024-08-06,2024-08-08,816.46,Completed
753,218,2024-09-02,2024-09-05,5298.31,Completed
754,218,2024-11-07,2024-11-11,118.88,Completed
755,219,2023-05-14,2023-05-15,2632.53,Completed
756,219,2023-07-01,2023-07-03,1056.52,Completed
757,219,2023-08-03,2023-08-05,2199.88,Completed
758,219,2023-08-22,2023-08-26,1889.95,Completed
759,219,2023-10-17,2023-10-22,2405.02,Completed
760,219,2023-11-16,2023-11-21,169.42,Completed
761,219,2024-01-22,2024-01-25,2140.61,Completed
762,219,2024-04-10,2024-04-12,146.66,Completed
763,219,2024-06-27,2024-06-29,1189.3,Completed
764,219,2024-08-22,2024-08-27,993.06,Completed
765,219,2024-09-26,2024-09-30,1023.93,Completed
766,220,2024-10-08,2024-10-11,253.72,Completed
767,221,2022-07-15,2022-07-18,1990.65,Completed
768,221,2022-10-04,2022-10-06,1343.74,Completed
769,221,2022-10-23,2022-10-26,389.49,Completed
770,221,2022-12-27,2022-12-28,3530.72,Completed
771,221,2023-02-21,2023-02-23,1314.83,Completed
772,221,2023-05-12,2023-05-13,158.44,Completed
773,221,2023-06-09,2023-06-14,1178.19,Completed
774,221,2023-07-28,2023-07-29,2935.34,Completed
775,222,2024-04-15,2024-04-18,415.12,Completed
776,222,2024-06-12,2024-06-16,28.76,Completed
777,222,2024-07-12,2024-07-16,901.58,Completed
778,222,2024-09-12,2024-09-15,305.75,Completed
779,222,2024-11-18,2024-11-20,2467.07,Completed
780,223,2024-01-31,2024-02-01,2462.98,Completed
781,224,2023-12-07,2023-12-12,3192.69,Completed
782,224,2024-02-25,2024-02-26,380.78,Completed
783,224,2024-05-13,2024-05-15,1097.39,Completed
784,224,2024-08-06,2024-08-09,461.38,Completed
785,225,2023-12-25,2023-12-26,530.58,Completed
786,225,2024-01-03,2024-01-04,1209.09,Completed
787,225,2024-01-18,2024-01-23,1025.52,Completed
788,225,2024-02-28,2024-03-01,3855.94,Completed
789,226,2023-09-20,2023-09-24,823.21,Completed
790,226,2023-11-14,2023-11-17,3030.38,Completed
791,226,2023-12-10,2023-12-14,3350.29,Completed
792,226,2024-02-21,2024-02-22,680.01,Completed
793,227,2022-09-10,2022-09-11,34.27,Completed
794,228,2022-09-07,2022-09-12,755.51,Completed
795,228,2022-09-23,2022-09-27,5748.46,Completed
796,228,2022-12-10,2022-12-11,4692.47,Completed
797,228,2023-01-13,2023-01-16,1571.65,Completed
798,229,2023-03-22,2023-03-25,567.0,Completed
799,229,2023-06-11,2023-06-12,205.26,Completed
800,229,2023-08-27,2023-08-30,4244.0,Completed
801,229,2023-09-20,2023-09-23,274.86,Completed
802,230,2023-08-07,2023-08-12,777.17,Completed
803,230,2023-09-30,2023-10-03,302.58,Completed
804,230,2023-11-10,2023-11-15,3307.18,Completed
805,231,2023-09-01,2023-09-03,3565.31,Completed
806,232,2023-01-10,2023-01-12,1136.46,Completed
807,232,2023-02-09,2023-02-11,2782.4,Completed
808,232,2023-03-10,2023-03-12,947.62,Completed
809,232,2023-05-26,2023-05-28,248.35,Completed
810,232,2023-08-06,2023-08-10,1322.18,Completed
811,232,2023-08-19,2023-08-24,878.35,Completed
812,233,2022-09-18,2022-09-20,615.18,Completed
813,234,2022-04-28,2022-04-30,1239.87,Completed
814,234,2022-05-31,2022-06-05,622.87,Completed
815,234,2022-07-26,2022-07-29,329.94,Completed
816,234,2022-10-20,2022-10-22,23.02,Completed
817,234,2022-12-09,2022-12-11,78.53,Completed
818,234,2023-02-08,2023-02-13,309.31,Completed
819,234,2023-05-05,2023-05-09,66.82,Completed
820,235,2022-09-17,2022-09-21,1997.99,Completed
821,235,2022-11-18,2022-11-23,3076.77,Completed
822,236,2022-01-30,2022-02-03,1833.61,Completed
823,237,2024-09-13,2024-09-14,1786.93,Completed
824,237,2024-11-22,2024-11-24,1302.08,Completed
825,238,2023-01-15,2023-01-16,1404.88,Completed
826,239,2024-09-08,2024-09-13,705.16,Completed
827,239,2024-10-21,2024-10-26,3606.33,Completed
828,240,2024-04-01,2024-04-05,895.47,Completed
829,240,2024-04-19,2024-04-23,549.5,Completed
830,241,2022-04-23,2022-04-26,48.36,Completed
831,241,2022-06-14,2022-06-19,376.7,Completed
832,241,2022-07-01,2022-07-02,897.51,Completed
833,241,2022-09-23,2022-09-24,2879.27,Completed
834,241,2022-11-08,2022-11-11,821.02,Completed
835,241,2022-12-07,2022-12-08,1260.27,Completed
836,241,2023-02-03,2023-02-06,234.86,Completed
837,242,2023-09-21,2023-09-24,289.56,Completed
838,242,2023-11-22,2023-11-27,822.84,Completed
839,243,2022-09-03,2022-09-08,1442.53,Completed
840,243,2022-11-20,2022-11-24,11.69,Completed
841,243,2022-12-12,2022-12-17,1780.01,Completed
842,243,2022-12-31,2023-01-03,2711.23,Completed
843,243,2023-02-27,2023-02-28,378.41,Completed
844,243,2023-05-05,2023-05-06,1366.97,Completed
845,243,2023-05-29,2023-05-31,165.47,Completed
846,243,2023-07-24,2023-07-25,1141.89,Completed
847,244,2024-02-25,2024-02-26,4507.86,Completed
848,244,2024-03-05,2024-03-07,818.42,Completed
849,244,2024-04-23,2024-04-24,1112.65,Completed
850,244,2024-05-11,2024-05-15,1400.07,Completed
851,245,2023-09-01,2023-09-03,2566.7,Completed
852,245,2023-09-10,2023-09-15,1248.71,Completed
853,246,2022-05-05,2022-05-10,414.67,Completed
854,246,2022-07-06,2022-07-07,1121.31,Completed
855,247,2023-03-11,2023-03-12,255.22,Completed
856,247,2023-03-29,2023-03-30,4529.22,Completed
857,247,2023-05-17,2023-05-21,857.79,Completed
858,247,2023-07-15,2023-07-19,363.44,Completed
859,247,2023-09-13,2023-09-15,4973.69,Completed
860,247,2023-11-12,2023-11-16,693.99,Completed
861,248,2022-06-17,2022-06-20,2205.67,Completed
862,249,2022-12-27,2022-12-31,596.45,Completed
863,249,2023-03-17,2023-03-18,1775.91,Completed
864,250,2022-01-10,2022-01-11,1040.93,Completed
865,250,2022-03-16,2022-03-17,3308.52,Completed
866,250,2022-05-16,2022-05-19,2761.32,Completed
867,250,2022-07-20,2022-07-24,4582.1,Completed
868,250,2022-08-27,2022-08-28,24.69,Completed
869,250,2022-09-06,2022-09-11,1014.91,Completed
870,250,2022-11-13,2022-11-15,335.36,Completed
871,250,2022-12-13,2022-12-18,224.24,Completed
872,251,2024-08-22,2024-08-25,1520.17,Completed
873,251,2024-09-26,2024-10-01,4283.94,Completed
874,251,2024-10-15,2024-10-18,415.12,Completed
875,251,2024-11-15,2024-11-17,130.75,Completed
876,252,2023-04-22,2023-04-27,519.02,Completed
877,252,2023-06-09,2023-06-10,513.91,Completed
878,253,2023-08-04,2023-08-06,7468.81,Completed
879,253,2023-08-30,2023-09-01,1665.63,Completed
880,253,2023-10-14,2023-10-18,165.47,Completed
881,253,2023-12-31,2024-01-03,363.44,Completed
882,254,2023-04-26,2023-05-01,3388.6,Completed
883,254,2023-06-06,2023-06-07,1535.76,Completed
884,254,2023-07-03,2023-07-04,507.27,Completed
885,254,2023-08-03,2023-08-08,564.24,Completed
886,254,2023-09-13,2023-09-16,3576.52,Completed
887,254,2023-10-25,2023-10-30,309.57,Completed
888,255,2023-02-15,2023-02-18,60.41,Completed
889,255,2023-03-20,2023-03-22,1277.04,Completed
890,256,2023-04-07,2023-04-08,535.55,Completed
891,256,2023-04-23,2023-04-25,5141.39,Completed
892,256,2023-07-20,2023-07-22,2058.45,Completed
893,256,2023-09-29,2023-10-04,1617.04,Completed
894,256,2023-12-28,2024-01-01,737.29,Completed
895,256,2024-02-10,2024-02-11,1183.24,Completed
896,256,2024-04-04,2024-04-08,1144.05,Completed
897,256,2024-06-15,2024-06-19,821.45,Completed
898,256,2024-07-17,2024-07-21,2634.9,Completed
899,256,2024-10-05,2024-10-07,3756.04,Completed
900,257,2022-10-24,2022-10-28,1289.36,Completed
901,257,2022-12-19,2022-12-24,1132.9,Completed
902,257,2023-02-09,2023-02-12,5135.61,Completed
903,258,2022-12-06,2022-12-08,146.12,Completed
904,258,2023-02-16,2023-02-18,609.99,Completed
905,258,2023-02-28,2023-03-05,2747.26,Completed
906,259,2023-08-20,2023-08-21,2488.76,Completed
907,260,2024-08-18,2024-08-23,600.7,Completed
908,261,2024-04-04,2024-04-07,1823.44,Completed
909,261,2024-04-12,2024-04-17,823.24,Completed
910,261,2024-07-08,2024-07-13,3812.64,Completed
911,261,2024-07-15,2024-07-17,4434.06,Completed
912,261,2024-07-24,2024-07-28,1227.49,Completed
913,261,2024-09-25,2024-09-29,1583.91,Completed
914,262,2024-10-12,2024-10-17,4277.72,Completed
915,263,2022-03-28,2022-04-02,1780.17,Completed
916,264,2023-06-02,2023-06-07,983.81,Completed
917,264,2023-07-03,2023-07-04,1120.74,Completed
918,264,2023-09-07,2023-09-12,4066.1,Completed
919,264,2023-10-14,2023-10-16,2876.55,Completed
920,264,2023-11-11,2023-11-13,6281.3,Completed
921,264,2024-01-14,2024-01-15,1193.02,Completed
922,264,2024-04-05,2024-04-10,45.04,Completed
923,264,2024-04-17,2024-04-21,606.27,Completed
924,264,2024-06-04,2024-06-08,4485.21,Completed
925,264,2024-07-14,2024-07-19,3995.54,Completed
926,264,2024-08-03,2024-08-05,724.44,Completed
927,264,2024-08-13,2024-08-16,86.28,Completed
928,264,2024-09-08,2024-09-13,3627.04,Completed
929,264,2024-09-19,2024-09-20,326.79,Completed
930,264,2024-10-24,2024-10-28,68.79,Completed
931,264,2024-11-29,2024-12-01,415.62,Completed
932,265,2023-04-20,2023-04-24,275.59,Completed
933,265,2023-06-11,2023-06-15,561.92,Completed
934,266,2022-03-27,2022-03-28,1126.45,Completed
935,266,2022-05-18,2022-05-20,37.6,Completed
936,268,2023-01-11,2023-01-14,331.36,Completed
937,268,2023-03-27,2023-03-29,801.88,Completed
938,268,2023-05-12,2023-05-16,538.74,Completed
939,268,2023-06-07,2023-06-09,2883.84,Completed
940,269,2022-07-07,2022-07-08,2830.42,Completed
941,270,2024-04-22,2024-04-26,1203.68,Completed
942,270,2024-05-26,2024-05-30,1147.6,Completed
943,270,2024-07-28,2024-07-30,31.45,Completed
944,271,2022-08-06,2022-08-07,2391.39,Completed
945,272,2024-04-25,2024-04-27,373.72,Completed
946,272,2024-05-10,2024-05-15,473.94,Completed
947,272,2024-06-12,2024-06-15,346.71,Completed
948,272,2024-09-07,2024-09-12,546.42,Completed
949,273,2024-04-07,2024-04-08,3331.33,Completed
950,273,2024-06-23,2024-06-24,2167.36,Completed
951,273,2024-09-13,2024-09-16,2037.34,Completed
952,274,2022-07-03,2022-07-04,641.71,Completed
953,275,2023-10-31,2023-11-02,18.7,Completed
954,275,2023-12-25,2023-12-29,4008.73,Completed
955,275,2024-01-31,2024-02-03,1289.29,Completed
956,275,2024-03-06,2024-03-09,1791.7,Completed
957,276,2024-11-26,2024-12-01,106.58,Completed
958,277,2024-04-27,2024-04-30,805.65,Completed
